RELEASE ; FILENAME ; NR ; NAUTH; ChgSetSize ; MAX_ChgSet ; BUGGYNESS 
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java;2;2;186;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java;2;2;188;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java;1;1;147;147;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JMSMessageTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleConsumer.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleProducer.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadClient.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadController.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/ConnectionChurnTest.java;2;2;186;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/InactiveDurableTopicTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/NumberOfDestinationsTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfConsumer.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfProducer.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfRate.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicNetworkTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNetworkTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNonPersistentTopicTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleTopicTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumer.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowDurableConsumerTopicTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/TestSupport.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSentMessageTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositeConsumeTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java;2;2;186;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ConcurrentProducerDurableConsumerTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DiscriminatingConsumerLoadTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DispatchMultipleConsumersTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableConsumerCloseAndReconnectTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubProcessTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubSelectorDelayTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubscriptionHangTestCase.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/MyObject.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/NonBlockingConsumerRedeliveryTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ObjectMessageNotSerializableTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ProducerConsumerTestSupport.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnDurableTopicConsumedMessageTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnTopicConsumedMessageTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TestSupport.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TopicRedeliverTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/ConsumerThread.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/DefaultTestAppender.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/IdGenerator.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/MessageIdList.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/ProducerThread.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/SimplePojo.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/Wait.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/JmsTestBase.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/BasicJMSTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/BasicSelectorGrammarTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorParserTest.java;1;1;147;147;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorTest.java;1;1;147;147;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java;2;2;18;11;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java;2;2;18;11;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java;2;2;18;11;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java;2;2;18;11;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java;2;1;4;2;No
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;1;1;15;15;No
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;0;0;0;0;No
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;0;0;0;0;No
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;0;0;0;0;No
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;0;0;0;0;No
6;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;14;3;92;15;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;4;2;16;13;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;1;1;5;5;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;5;2;34;13;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;2;2;14;13;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;7;2;55;13;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;3;2;29;13;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;7;2;55;13;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;3;2;11;5;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;7;2;29;11;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;4;3;15;10;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;1;1;13;13;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;2;1;18;9;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java;2;2;6;3;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java;2;1;14;7;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java;6;3;58;23;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java;6;1;34;12;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java;3;1;47;23;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;2;1;4;2;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java;1;1;23;23;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java;9;1;63;23;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java;7;2;49;15;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java;3;1;18;7;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java;4;1;30;11;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java;5;1;27;11;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;2;1;21;11;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;0;0;0;0;No
