Release,Filename,LOC,NR,nAuth,locTouched,locAdded,max_locAdded,avg_locAdded,churn,max_churn,avg_churn,chgSetSize,max_chgSetSize,avg_chgSetSize,Buggy
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,521,4,2,770,668,547,16,2218,566,555.0,44,13,11,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,269,5,2,70,62,30,5,106,54,21.0,113,72,23,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,768,4,2,317,280,123,7,967,243,242.0,116,72,29,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,179,2,2,35,24,8,2,26,13,13.0,96,72,48,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,30,1,1,31,31,31,31,31,31,31.0,13,13,13,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,41,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,24,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,147,2,2,829,39,7,1,-1492,-741,-746.0,22,13,11,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,43,1,1,10,0,0,0,-10,-10,-10.0,13,13,13,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,53,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,73,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,47,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,341,5,2,170,123,28,5,91,76,18.0,116,72,23,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,193,1,1,155,108,13,3,61,61,61.0,13,13,13,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,103,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,69,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,124,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,49,1,1,2,1,1,1,0,0,0.0,12,12,12,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,38,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,96,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,173,2,2,17,7,3,1,-6,-3,-3.0,96,72,48,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,137,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,313,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,767,1,1,103,100,57,9,97,97,97.0,12,12,12,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,826,1,1,2,1,1,1,0,0,0.0,72,72,72,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,37,1,1,41,41,41,41,41,41,41.0,12,12,12,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,279,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,24,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,47,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,83,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,155,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,81,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,82,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,240,1,1,2,1,1,1,0,0,0.0,72,72,72,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,135,1,1,28,21,11,2,14,14,14.0,12,12,12,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,82,1,1,11,11,5,3,11,11,11.0,12,12,12,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,70,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,134,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,398,1,1,2,1,1,1,0,0,0.0,72,72,72,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,943,3,2,77,55,11,2,47,33,16.0,26,12,9,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,461,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,183,2,2,60,38,9,2,16,16,8.0,23,12,12,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,170,1,1,79,51,25,4,23,23,23.0,1,1,1,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,69,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,181,3,2,20,16,2,1,14,12,5.0,87,72,29,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,345,2,2,41,32,7,2,23,23,12.0,84,72,42,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,502,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,112,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,147,1,1,83,72,33,5,61,61,61.0,11,11,11,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,95,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,71,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,211,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,386,1,1,81,80,69,9,79,79,79.0,11,11,11,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,42,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,1017,6,2,419,378,119,16,1476,337,246.0,73,24,12,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,24,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,81,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,442,2,1,180,177,53,12,174,174,87.0,83,72,42,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,150,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,80,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,445,1,1,23,1,1,0,-21,-21,-21.0,11,11,11,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,81,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,213,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,183,1,1,21,21,20,11,21,21,21.0,11,11,11,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,227,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,97,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,554,2,1,13,12,10,4,11,11,6.0,83,72,42,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,516,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,62,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,63,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,85,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,308,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,180,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,71,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,24,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,74,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,30,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,29,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,98,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,161,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,62,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,121,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,138,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,127,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,135,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,29,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,56,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,55,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,818,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,53,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,165,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,237,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,38,1,1,43,43,43,43,43,43,43.0,10,10,10,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,219,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,280,3,1,64,44,10,2,45,24,15.0,24,12,8,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,174,3,2,50,32,9,1,38,14,13.0,83,72,28,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,173,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,291,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,79,2,2,233,7,2,1,-219,0,-109.0,82,72,41,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,305,1,1,335,335,335,335,335,335,335.0,10,10,10,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,324,4,3,15,12,3,1,13,9,3.0,95,72,24,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,70,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,44,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,129,1,1,16,16,15,8,16,16,16.0,11,11,11,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,4086,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,757,4,1,279,209,49,4,278,139,70.0,25,12,6,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,43,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,82,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,465,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,299,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,249,1,1,3,2,1,1,1,1,1.0,10,10,10,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,127,1,1,2,1,1,1,0,0,0.0,11,11,11,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,50,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,63,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,345,2,2,7,4,1,1,1,1,1.0,82,72,41,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,164,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,137,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,83,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,45,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,36,1,1,39,39,39,39,39,39,39.0,24,24,24,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,162,1,1,70,42,10,2,14,14,14.0,12,12,12,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,65,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,649,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,82,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,233,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,47,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,69,1,1,25,25,25,25,25,25,25.0,24,24,24,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,113,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,140,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,144,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,32,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,587,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,120,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,40,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,115,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,39,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,66,1,1,73,73,73,73,73,73,73.0,13,13,13,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,238,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/net/DNS.java,325,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,57,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,38,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,87,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,36,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,386,4,2,42,34,26,3,30,26,8.0,58,24,15,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,487,3,2,52,21,4,1,-31,-10,-10.0,105,72,35,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java,129,1,1,73,72,62,14,71,71,71.0,2,2,2,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java,70,1,1,84,84,84,84,84,84,84.0,10,10,10,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,488,8,2,399,331,153,13,1623,263,203.0,134,72,17,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,323,1,1,50,27,8,2,4,4,4.0,24,24,24,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,96,2,2,14,7,2,1,0,0,0.0,36,24,18,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,205,3,2,14,7,1,1,0,0,0.0,108,72,36,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,119,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,415,4,2,28,15,2,1,5,2,1.0,117,72,29,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java,69,3,2,10,5,1,1,0,0,0.0,108,72,36,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java,308,3,1,14,13,8,4,16,12,5.0,94,72,31,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,232,3,2,36,16,5,1,-13,-4,-4.0,105,72,35,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,209,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,64,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,853,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,203,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,32,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java,206,3,2,31,30,27,8,57,29,19.0,86,72,29,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java,30,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,364,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java,88,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,54,1,1,4,2,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,183,4,3,21,12,2,1,5,3,1.0,96,72,24,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,348,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,388,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,305,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java,261,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,89,2,2,3,2,1,1,1,1,1.0,83,72,42,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,299,2,2,3,2,1,1,1,1,1.0,83,72,42,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWatchEnsembleChange.java,64,1,1,71,71,71,71,71,71,71.0,11,11,11,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/TestBKConfiguration.java,28,1,1,32,32,32,32,32,32,32.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,243,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,128,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,38,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,76,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,292,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java,59,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java,51,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java,105,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,538,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,39,0,0,0,0,0,0,0,0,0.0,0,0,0,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java,51,1,1,2,1,1,1,0,0,0.0,72,72,72,N
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,266,1,1,2,1,1,1,0,0,0.0,72,72,72,N
