RELEASE;FILENAME;LOC;NR;NAUTH;ChgSetSize;MAX_ChgSet;AVG_ChgSet;BUGGYNESS
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/ZkSubscriptionManager.java;195;1;1;25;25;25,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java;172;1;1;39;39;39,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java;73;0;0;0;0;0;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java;24;0;0;0;0;0;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java;48;0;0;0;0;0;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java;389;1;1;19;19;19,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java;79;0;0;0;0;0;No
3;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java;30;0;0;0;0;0;No
3;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java;84;0;0;0;0;0;No
3;hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java;66;1;1;25;25;25,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java;51;0;0;0;0;0;No
3;hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java;42;0;0;0;0;0;No
3;hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java;47;0;0;0;0;0;No
3;hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java;205;9;3;237;78;26,33;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java;131;2;2;39;29;19,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java;223;4;2;86;29;21,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java;53;4;2;71;29;17,75;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java;107;3;3;117;78;39,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java;61;5;1;69;22;13,80;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java;90;1;1;78;78;78,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java;137;6;2;164;78;27,33;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java;665;4;2;71;29;17,75;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java;237;4;2;139;78;34,75;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java;222;4;3;120;78;30,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java;139;0;0;0;0;0;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java;208;5;2;137;78;27,40;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java;197;3;2;122;78;40,67;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java;102;3;2;56;28;18,67;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java;39;0;0;0;0;0;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java;63;1;1;25;25;25,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java;115;4;3;134;78;33,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java;241;4;2;127;78;31,75;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java;44;0;0;0;0;0;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java;244;3;3;131;78;43,67;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java;46;0;0;0;0;0;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java;219;4;3;114;78;28,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java;45;2;1;40;22;20,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java;215;2;2;107;78;53,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestZkSubscriptionManager.java;173;4;2;143;78;35,75;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java;54;0;0;0;0;0;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java;191;2;2;107;78;53,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java;261;2;2;97;78;48,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java;37;1;1;78;78;78,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java;78;1;1;29;29;29,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ActiveLedgerManager.java;75;2;2;68;46;34,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;60;4;2;95;46;23,75;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java;60;4;2;95;46;23,75;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;58;2;1;57;46;28,50;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java;122;2;1;68;46;34,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java;30;2;1;57;46;28,50;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java;38;1;1;46;46;46,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java;53;3;2;135;78;45,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java;54;2;1;55;46;27,50;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java;48;2;1;55;46;27,50;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java;434;5;3;137;78;27,40;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java;1491;7;2;71;19;10,14;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java;208;9;3;157;78;17,44;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;231;4;2;28;11;7,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java;131;2;1;33;25;16,50;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java;149;4;1;59;25;14,75;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java;109;3;1;48;25;16,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java;88;2;1;36;25;18,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java;499;7;1;93;25;13,29;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java;72;4;1;66;25;16,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java;64;2;1;29;25;14,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java;72;2;2;103;78;51,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java;195;6;2;156;78;26,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java;249;5;2;137;78;27,40;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java;40;5;1;104;78;20,80;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;54;3;2;13;9;4,33;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java;21;6;2;118;78;19,67;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java;20;2;2;30;28;15,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java;93;2;1;30;19;15,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java;142;1;1;19;19;19,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java;112;2;1;26;19;13,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java;95;1;1;19;19;19,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java;324;2;1;30;19;15,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java;284;2;2;58;39;29,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java;52;2;2;97;78;48,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java;51;2;2;97;78;48,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java;266;2;2;97;78;48,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java;569;8;3;164;78;20,50;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;58;3;1;28;12;9,33;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;358;13;3;82;20;6,31;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java;304;12;3;167;78;13,92;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java;243;4;1;32;19;8,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java;102;5;2;28;7;5,60;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java;311;4;2;104;78;26,00;No
3;hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java;64;1;1;1;1;1,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java;284;4;1;21;7;5,25;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java;164;5;2;97;78;19,40;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;271;8;1;38;10;4,75;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java;30;1;1;5;5;5,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java;373;13;3;106;20;8,15;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;130;3;2;34;20;11,33;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java;204;4;2;92;78;23,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;208;4;1;33;12;8,25;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;250;6;2;53;20;8,83;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java;249;6;2;116;78;19,33;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java;311;7;2;125;78;17,86;No
3;hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilter.java;63;2;1;39;22;19,50;No
3;hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java;64;2;1;39;22;19,50;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java;279;4;2;146;78;36,50;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java;201;2;2;80;78;40,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java;31;1;1;7;7;7,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java;60;2;1;49;32;24,50;No
3;hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java;23;1;1;17;17;17,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java;41;1;1;17;17;17,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java;54;2;2;97;78;48,50;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java;180;2;2;97;78;48,50;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java;41;1;1;18;18;18,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java;140;1;1;32;32;32,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java;127;2;1;46;32;23,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java;48;1;1;32;32;32,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java;144;1;1;32;32;32,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java;175;4;2;64;32;16,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java;40;1;1;32;32;32,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java;564;2;1;41;32;20,50;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java;80;1;1;32;32;32,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java;231;2;1;57;32;28,50;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java;335;1;1;32;32;32,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java;41;1;1;32;32;32,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java;277;4;1;61;32;15,25;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java;502;5;1;81;32;16,20;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java;40;2;1;46;32;23,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SubscribeReconnectCallback.java;87;3;1;43;32;14,33;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/package-info.java;88;1;1;32;32;32,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java;23;1;1;32;32;32,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java;50;1;1;7;7;7,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java;176;6;3;157;78;26,17;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;243;7;2;72;20;10,29;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java;63;1;1;4;4;4,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;218;3;2;29;14;9,67;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java;149;2;2;26;14;13,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java;142;3;2;21;14;7,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java;86;2;2;92;78;46,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java;140;3;2;35;25;11,67;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java;77;1;1;14;14;14,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java;96;1;1;14;14;14,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestCloseSubscription.java;133;2;1;39;25;19,50;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java;84;1;1;1;1;1,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java;268;3;1;48;25;16,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java;575;3;1;48;25;16,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java;43;1;1;25;25;25,00;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/ResubscribeCallback.java;85;4;1;50;25;12,50;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java;59;1;1;25;25;25,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java;378;4;2;139;78;34,75;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java;180;1;1;16;16;16,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java;71;1;1;16;16;16,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java;24;1;1;16;16;16,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java;74;1;1;16;16;16,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java;30;1;1;16;16;16,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java;29;1;1;16;16;16,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java;98;1;1;16;16;16,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java;161;1;1;16;16;16,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java;62;1;1;16;16;16,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;137;1;1;16;16;16,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetaStore.java;67;2;1;20;16;10,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreCursor.java;87;2;1;20;16;10,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/mock/MockMetastoreTable.java;307;2;1;20;16;10,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java;51;1;1;16;16;16,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java;105;1;1;16;16;16,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java;539;4;2;107;78;26,75;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java;52;1;1;29;29;29,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java;48;1;1;1;1;1,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java;72;2;1;4;2;2,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;285;5;2;101;78;20,20;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java;332;3;1;29;14;9,67;No
3;hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java;352;2;1;23;14;11,50;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java;45;2;1;24;20;12,00;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java;96;2;1;80;78;40,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;616;2;2;31;22;15,50;No
3;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java;68;2;2;81;78;40,50;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java;121;1;1;4;4;4,00;No
3;hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java;771;1;1;4;4;4,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;46;1;1;22;22;22,00;No
3;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;99;1;1;22;22;22,00;No
3;hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java;31;1;1;10;10;10,00;No
